reading_device_id,reading_timestamp,bumpiness,image,street_name,lat,long
squid-1,2015-05-16_18.55.04.00,22.86525749,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.01.10.78.jpg,1000-1098 Madison St,40.7506043337,-74.0356762952
squid-1,2015-05-16_18.55.04.80,22.93011121,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.01.11.58.jpg,1000-1098 Madison St,40.7506402324,-74.0356651269
squid-1,2015-05-16_18.55.05.60,24.65643932,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.01.12.38.jpg,1000-1098 Madison St,40.750675522,-74.0356541481
squid-1,2015-05-16_18.55.06.40,23.84659305,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.01.13.18.jpg,1000-1098 Madison St,40.7507131122,-74.0356424535
squid-1,2015-05-16_18.55.07.20,23.48680481,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.01.13.98.jpg,1000-1098 Madison St,40.7507503641,-74.0356308642
squid-1,2015-05-16_18.55.08.00,22.19977477,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.01.14.78.jpg,1000-1098 Madison St,40.750785552,-74.0356199169
squid-1,2015-05-16_18.55.08.80,24.20640411,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.01.15.58.jpg,1000-1098 Madison St,40.7508166122,-74.0356102538
squid-1,2015-05-16_18.55.09.60,18.65770618,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.01.16.37.jpg,1000-1098 Madison St,40.7508481123,-74.0356004539
squid-1,2015-05-16_18.55.10.40,20.22523177,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.01.17.18.jpg,1000-1098 Madison St,40.7508765394,-74.0355915641
squid-1,2015-05-16_18.55.11.20,21.58379021,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.01.17.98.jpg,1000-1098 Madison St,40.7509043017,-74.0355827459
squid-1,2015-05-16_18.55.12.00,34.96884328,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.01.18.78.jpg,1000-1098 Madison St,40.7509305181,-74.0355744187
squid-1,2015-05-16_18.55.20.00,56.96753461,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.01.26.78.jpg,1000-1098 Madison St,40.7510652655,-74.0352776799
squid-1,2015-05-16_18.55.20.80,46.04182881,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.01.27.57.jpg,1000-1098 Madison St,40.7510634617,-74.0352678743
squid-1,2015-05-16_18.55.21.60,48.08086938,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.01.28.38.jpg,1000-1098 Madison St,40.7510634241,-74.0352676698
squid-1,2015-05-16_18.55.22.40,107.6636429,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.01.29.18.jpg,1000-1098 Madison St,40.7510640613,-74.0352711338
squid-1,2015-05-16_18.55.23.20,129.2656567,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.01.29.98.jpg,1100-1198 Madison St,40.7510653734,-74.0352782664
squid-1,2015-05-16_18.55.24.00,30.94026503,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.01.30.78.jpg,1100-1198 Madison St,40.751067013,-74.035287179
squid-1,2015-05-16_18.55.24.80,36.0079158,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.01.31.58.jpg,1100-1198 Madison St,40.7513019627,-74.0354565146
squid-1,2015-05-16_18.55.25.60,48.35710909,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.01.32.37.jpg,1100-1198 Madison St,40.7513757938,-74.0354330936
squid-1,2015-05-16_18.55.27.60,40.44514804,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.01.34.37.jpg,1100-1198 Madison St,40.7515628209,-74.0353737638
squid-1,2015-05-16_18.55.28.40,33.94009428,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.01.35.18.jpg,1100-1198 Madison St,40.7516356217,-74.0353506694
squid-1,2015-05-16_18.55.29.20,48.69845993,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.01.35.97.jpg,1100-1198 Madison St,40.7517096248,-74.0353271935
squid-1,2015-05-16_18.55.30.00,38.78466192,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.01.36.77.jpg,1100-1198 Madison St,40.7517858629,-74.0353030086
squid-1,2015-05-16_18.55.31.20,45.61512907,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.01.37.97.jpg,1100-1198 Madison St,40.7518988868,-74.0352671541
squid-1,2015-05-16_18.55.32.00,39.25633707,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.01.38.77.jpg,1100-1198 Madison St,40.7519657558,-74.0352459412
squid-1,2015-05-16_18.55.32.80,37.6427948,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.01.39.58.jpg,1100-1198 Madison St,40.7520243707,-74.0352273468
squid-1,2015-05-16_18.55.33.60,30.27903565,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.01.40.38.jpg,1100-1198 Madison St,40.7520725013,-74.0352120782
squid-1,2015-05-16_18.55.34.40,35.23322296,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.01.41.18.jpg,1100-1198 Madison St,40.7521124675,-74.0351993997
squid-1,2015-05-16_18.55.35.20,38.13476105,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.01.41.97.jpg,1100-1198 Madison St,40.7521416901,-74.0351901293
squid-1,2015-05-16_18.55.38.00,22.91593332,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.01.44.77.jpg,1100-1198 Madison St,40.7521976432,-74.0351723791
squid-1,2015-05-16_18.55.38.80,26.6161605,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.01.45.58.jpg,501-549 12th St,40.7522946885,-74.0350003774
squid-1,2015-05-16_18.55.39.60,55.09500885,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.01.46.38.jpg,501-549 12th St,40.7522927095,-74.0349900511
squid-1,2015-05-16_18.55.40.40,58.59641627,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.01.47.18.jpg,501-549 12th St,40.7522882692,-74.0349668807
squid-1,2015-05-16_18.55.42.20,59.29806068,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.01.48.98.jpg,501-549 12th St,40.7522659347,-74.0348503373
squid-1,2015-05-16_18.55.43.00,54.73518064,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.01.49.78.jpg,501-549 12th St,40.752254406,-74.0347901799
squid-1,2015-05-16_18.55.43.80,64.02452655,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.01.50.58.jpg,501-549 12th St,40.7522432375,-74.0347319022
squid-1,2015-05-16_18.55.44.60,149.1475109,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.01.51.37.jpg,501-549 12th St,40.7522316486,-74.0346714309
squid-1,2015-05-16_18.55.45.40,221.8307914,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.01.52.17.jpg,501-549 12th St,40.7522210205,-74.0346159728
squid-1,2015-05-16_18.55.46.20,42.0506837,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.01.52.98.jpg,501-549 12th St,40.7522094315,-74.0345555015
squid-1,2015-05-16_18.55.47.00,59.75566919,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.01.53.78.jpg,501-549 12th St,40.7521975424,-74.0344934644
squid-1,2015-05-16_18.55.47.80,62.55197839,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.01.54.57.jpg,501-549 12th St,40.7521863745,-74.0344351903
squid-1,2015-05-16_18.55.48.60,41.32154402,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.01.55.38.jpg,501-549 12th St,40.7521751463,-74.0343766023
squid-1,2015-05-16_18.55.49.40,52.09942418,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.01.56.18.jpg,501-549 12th St,40.7521671005,-74.0343346194
squid-1,2015-05-16_18.55.50.20,33.32191471,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.01.56.98.jpg,501-549 12th St,40.752159595,-74.0342954561
squid-1,2015-05-16_18.55.51.00,53.39906366,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.01.57.78.jpg,501-549 12th St,40.7521527501,-74.0342597401
squid-1,2015-05-16_18.55.51.80,55.1581363,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.01.58.57.jpg,501-549 12th St,40.7521441642,-74.0342149396
squid-1,2015-05-16_18.55.52.60,82.80640072,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.01.59.38.jpg,451-499 12th St,40.7521235044,-74.0341702299
squid-1,2015-05-16_18.55.53.40,102.6973709,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.00.18.jpg,451-499 12th St,40.7521225222,-74.0340961653
squid-1,2015-05-16_18.55.54.20,29.53675676,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.00.97.jpg,451-499 12th St,40.7521107363,-74.0340290997
squid-1,2015-05-16_18.55.55.00,31.86753834,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.01.78.jpg,451-499 12th St,40.7520986545,-74.0339603497
squid-1,2015-05-16_18.55.55.80,36.51985761,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.02.58.jpg,451-499 12th St,40.7520861504,-74.0338891978
squid-1,2015-05-16_18.55.56.60,26.88233621,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.03.38.jpg,451-499 12th St,40.752074698,-74.0338240301
squid-1,2015-05-16_18.55.57.40,27.59184662,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.04.18.jpg,451-499 12th St,40.7520612611,-74.0337475704
squid-1,2015-05-16_18.55.58.20,32.85528877,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.04.98.jpg,451-499 12th St,40.7520497982,-74.0336823435
squid-1,2015-05-16_18.55.59.00,28.28904382,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.05.78.jpg,451-499 12th St,40.7520402687,-74.0336281182
squid-1,2015-05-16_18.55.59.80,27.08394358,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.06.58.jpg,451-499 12th St,40.7520320357,-74.0335812708
squid-1,2015-05-16_18.56.00.60,25.39488137,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.07.38.jpg,451-499 12th St,40.7520237652,-74.0335342099
squid-1,2015-05-16_18.56.01.40,69.19963873,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.08.17.jpg,451-499 12th St,40.7520155457,-74.0334874397
squid-1,2015-05-16_18.56.02.20,65.79566855,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.08.98.jpg,451-499 12th St,40.7520064549,-74.0334357113
squid-1,2015-05-16_18.56.03.00,26.469983,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.09.78.jpg,451-499 12th St,40.751998841,-74.0333923869
squid-1,2015-05-16_18.56.03.80,20.32609161,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.10.58.jpg,451-499 12th St,40.7518993468,-74.0333154215
squid-1,2015-05-16_18.56.04.60,23.77267339,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.11.37.jpg,451-499 12th St,40.751894835,-74.0333168113
squid-1,2015-05-16_18.56.07.80,34.16445521,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.14.58.jpg,1200-1224 Adams St,40.7519123179,-74.0333114259
squid-1,2015-05-16_18.56.08.60,36.93358905,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.15.38.jpg,1200-1224 Adams St,40.7519315775,-74.0333054932
squid-1,2015-05-16_18.56.09.40,30.80275962,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.16.18.jpg,1200-1224 Adams St,40.7519663988,-74.0332947669
squid-1,2015-05-16_18.56.10.20,30.7533738,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.16.98.jpg,1200-1224 Adams St,40.752014868,-74.0332797004
squid-1,2015-05-16_18.56.11.00,25.10657284,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.17.77.jpg,1200-1224 Adams St,40.7520520861,-74.0332680866
squid-1,2015-05-16_18.56.11.80,27.20771949,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.18.58.jpg,1200-1224 Adams St,40.7520882865,-74.0332567903
squid-1,2015-05-16_18.56.12.60,29.09072017,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.19.38.jpg,1200-1224 Adams St,40.752124487,-74.0332454939
squid-1,2015-05-16_18.56.13.40,28.04193289,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.20.18.jpg,401-449 12th St,40.7522156374,-74.0330483564
squid-1,2015-05-16_18.56.14.20,35.84550181,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.20.98.jpg,401-449 12th St,40.7522140781,-74.0330395686
squid-1,2015-05-16_18.56.15.00,48.47040334,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.21.78.jpg,401-449 12th St,40.7522100963,-74.0330171285
squid-1,2015-05-16_18.56.15.80,47.04742288,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.22.58.jpg,401-449 12th St,40.7522054506,-74.0329909466
squid-1,2015-05-16_18.56.16.60,37.88112987,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.23.38.jpg,401-449 12th St,40.7522021627,-74.0329724172
squid-1,2015-05-16_18.56.17.40,32.21955928,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.24.18.jpg,401-449 12th St,40.7521960794,-74.0329381337
squid-1,2015-05-16_18.56.18.20,29.89749153,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.24.97.jpg,401-449 12th St,40.7521869284,-74.0328865619
squid-1,2015-05-16_18.56.19.00,28.00178566,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.25.78.jpg,401-449 12th St,40.7521743733,-74.0328158059
squid-1,2015-05-16_18.56.19.80,30.70537412,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.26.58.jpg,401-449 12th St,40.7521628429,-74.0327508251
squid-1,2015-05-16_18.56.20.60,28.35242494,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.27.38.jpg,401-449 12th St,40.7521522299,-74.0326910146
squid-1,2015-05-16_18.56.21.40,26.08946147,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.28.18.jpg,401-449 12th St,40.7521407758,-74.0326264642
squid-1,2015-05-16_18.56.22.20,29.60185805,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.28.98.jpg,401-449 12th St,40.7521294777,-74.0325627932
squid-1,2015-05-16_18.56.23.00,30.3675814,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.29.78.jpg,401-449 12th St,40.7521193571,-74.032505758
squid-1,2015-05-16_18.56.23.80,28.7699496,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.30.57.jpg,401-449 12th St,40.7521113834,-74.0324608222
squid-1,2015-05-16_18.56.24.60,29.29078353,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.31.37.jpg,401-449 12th St,40.7521037063,-74.0324175579
squid-1,2015-05-16_18.56.25.40,30.86924035,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.32.18.jpg,401-449 12th St,40.7520989807,-74.032390927
squid-1,2015-05-16_18.56.30.20,43.40161287,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.36.97.jpg,401-449 12th St,40.7520868846,-74.0323227593
squid-1,2015-05-16_18.56.31.00,55.7050267,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.37.78.jpg,401-449 12th St,40.7520502553,-74.0322794314
squid-1,2015-05-16_18.56.31.80,186.3011004,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.38.58.jpg,351-399 12th St,40.7520716916,-74.0322356805
squid-1,2015-05-16_18.56.32.60,154.9206571,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.39.38.jpg,351-399 12th St,40.7520621904,-74.0321798291
squid-1,2015-05-16_18.56.33.40,196.6593501,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.40.18.jpg,351-399 12th St,40.7520548246,-74.0321365304
squid-1,2015-05-16_18.56.34.20,115.7059203,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.40.98.jpg,351-399 12th St,40.7520462471,-74.0320861087
squid-1,2015-05-16_18.56.35.00,154.0693999,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.41.78.jpg,351-399 12th St,40.7520378558,-74.0320367819
squid-1,2015-05-16_18.56.35.80,36.38268819,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.42.58.jpg,351-399 12th St,40.7520296744,-74.0319886894
squid-1,2015-05-16_18.56.36.60,40.98511925,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.43.38.jpg,351-399 12th St,40.7520222906,-74.0319452854
squid-1,2015-05-16_18.56.37.40,42.95893388,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.44.18.jpg,351-399 12th St,40.7520139473,-74.0318962409
squid-1,2015-05-16_18.56.38.20,100.2194592,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.44.98.jpg,351-399 12th St,40.7520061736,-74.0318505453
squid-1,2015-05-16_18.56.39.00,107.6235104,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.45.78.jpg,351-399 12th St,40.7519987418,-74.0318068591
squid-1,2015-05-16_18.56.39.80,85.22593502,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.46.58.jpg,351-399 12th St,40.7519914539,-74.0317640196
squid-1,2015-05-16_18.56.40.60,91.85259931,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.47.38.jpg,351-399 12th St,40.7519850962,-74.0317266474
squid-1,2015-05-16_18.56.41.40,30.86794454,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.48.17.jpg,351-399 12th St,40.7519803343,-74.031698656
squid-1,2015-05-16_18.56.43.00,47.12133275,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.49.77.jpg,351-399 12th St,40.751967282,-74.0316219325
squid-1,2015-05-16_18.56.43.80,52.06476736,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.50.58.jpg,351-399 12th St,40.7519623217,-74.0315927746
squid-1,2015-05-16_18.56.44.60,37.07640759,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.51.38.jpg,351-399 12th St,40.7519570969,-74.0315620626
squid-1,2015-05-16_18.56.49.40,61.93432005,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.56.18.jpg,351-399 12th St,40.7519283137,-74.0313928715
squid-1,2015-05-16_18.56.50.20,85.21185364,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.56.98.jpg,301-349 12th St,40.7519287713,-74.0313110116
squid-1,2015-05-16_18.56.51.00,69.86236469,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.57.78.jpg,301-349 12th St,40.7519042151,-74.0312564839
squid-1,2015-05-16_18.56.51.80,87.52473936,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.58.58.jpg,301-349 12th St,40.7518939683,-74.0312012097
squid-1,2015-05-16_18.56.52.60,45.12936959,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.02.59.38.jpg,301-349 12th St,40.7518861137,-74.0311588397
squid-1,2015-05-16_18.56.53.40,48.57766977,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.03.00.18.jpg,301-349 12th St,40.7518814585,-74.0311337284
squid-1,2015-05-16_18.58.03.00,38.1032807,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.04.09.78.jpg,301-349 12th St,40.7518692527,-74.0310678875
squid-1,2015-05-16_18.58.03.80,26.29106312,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.04.10.58.jpg,301-349 12th St,40.7518630233,-74.0310342846
squid-1,2015-05-16_18.58.04.60,30.74312931,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.04.11.38.jpg,301-349 12th St,40.7518568557,-74.0310010157
squid-1,2015-05-16_18.58.05.40,36.10235449,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.04.12.19.jpg,301-349 12th St,40.7518494638,-74.0309611423
squid-1,2015-05-16_18.58.06.20,39.98024512,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.04.12.98.jpg,301-349 12th St,40.7518414141,-74.0309160799
squid-1,2015-05-16_18.58.07.00,37.99499967,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.04.13.79.jpg,301-349 12th St,40.751833034,-74.0308675921
squid-1,2015-05-16_18.58.07.80,30.62841818,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.04.14.58.jpg,301-349 12th St,40.7518222057,-74.0308049381
squid-1,2015-05-16_18.58.08.60,38.51687942,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.04.15.38.jpg,301-349 12th St,40.7518124777,-74.0307486515
squid-1,2015-05-16_18.58.09.40,34.30014577,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.04.16.18.jpg,301-349 12th St,40.7518039539,-74.030700714
squid-1,2015-05-16_18.58.10.20,33.82824264,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.04.16.98.jpg,301-349 12th St,40.751796262,-74.0306599414
squid-1,2015-05-16_18.58.11.00,72.92592132,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.04.17.79.jpg,301-349 12th St,40.7517890421,-74.0306216712
squid-1,2015-05-16_18.58.11.80,38.62033143,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.04.18.58.jpg,301-349 12th St,40.7517824159,-74.0305865483
squid-1,2015-05-16_18.58.12.60,48.51340021,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.04.19.38.jpg,301-349 12th St,40.7517758457,-74.030551722
squid-1,2015-05-16_18.58.13.40,65.36925883,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.04.20.18.jpg,301-349 12th St,40.7517684481,-74.0305125102
squid-1,2015-05-16_18.58.14.20,65.61661375,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.04.20.99.jpg,301-349 12th St,40.7517602232,-74.0304689129
squid-1,2015-05-16_18.58.15.00,50.78208345,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.04.21.79.jpg,301-349 12th St,40.7517519423,-74.030425019
squid-1,2015-05-16_18.58.15.80,41.9926184,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.04.22.58.jpg,251-299 12th St,40.7517374521,-74.0303826367
squid-1,2015-05-16_18.58.16.60,30.22730554,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.04.23.38.jpg,251-299 12th St,40.7517350139,-74.0303292247
squid-1,2015-05-16_18.58.17.40,36.16199663,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.04.24.19.jpg,251-299 12th St,40.7517262903,-74.0302768238
squid-1,2015-05-16_18.58.18.20,74.57358782,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.04.24.99.jpg,251-299 12th St,40.7517176588,-74.0302249763
squid-1,2015-05-16_18.58.19.00,53.06006031,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.04.25.79.jpg,251-299 12th St,40.7517075313,-74.030164143
squid-1,2015-05-16_18.58.19.80,40.34674708,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.04.26.59.jpg,251-299 12th St,40.7516981518,-74.0301078026
squid-1,2015-05-16_18.58.20.60,52.10393459,https://s3-us-west-2.amazonaws.com/argosquid/squid-images-HOBOKEN/2015-05-16_00.04.27.39.jpg,251-299 12th St,40.7516877782,-74.0300454911
